#    L    TT             EE             BB             TE             PP             TP             EP          
  2511   0.691744E+02   0.297478E+01   0.000000E+00  -0.189385E+01   0.135795E-08   0.821012E-06  -0.375739E-07
  2512   0.689177E+02   0.298533E+01   0.000000E+00  -0.192101E+01   0.135695E-08   0.819393E-06  -0.368832E-07
  2513   0.686640E+02   0.299571E+01   0.000000E+00  -0.194897E+01   0.135594E-08   0.817015E-06  -0.361437E-07
  2514   0.684136E+02   0.300594E+01   0.000000E+00  -0.197769E+01   0.135494E-08   0.813910E-06  -0.353588E-07
  2515   0.681665E+02   0.301599E+01   0.000000E+00  -0.200717E+01   0.135393E-08   0.810111E-06  -0.345316E-07
  2516   0.679226E+02   0.302585E+01   0.000000E+00  -0.203738E+01   0.135293E-08   0.805653E-06  -0.336656E-07
  2517   0.676819E+02   0.303553E+01   0.000000E+00  -0.206831E+01   0.135193E-08   0.800569E-06  -0.327640E-07
  2518   0.674445E+02   0.304503E+01   0.000000E+00  -0.209993E+01   0.135093E-08   0.794891E-06  -0.318301E-07
  2519   0.672105E+02   0.305433E+01   0.000000E+00  -0.213223E+01   0.134993E-08   0.788653E-06  -0.308672E-07
  2520   0.669798E+02   0.306342E+01   0.000000E+00  -0.216519E+01   0.134894E-08   0.781890E-06  -0.298786E-07
  2521   0.667525E+02   0.307231E+01   0.000000E+00  -0.219879E+01   0.134794E-08   0.774633E-06  -0.288676E-07
  2522   0.665286E+02   0.308099E+01   0.000000E+00  -0.223301E+01   0.134694E-08   0.766917E-06  -0.278375E-07
  2523   0.663080E+02   0.308946E+01   0.000000E+00  -0.226782E+01   0.134595E-08   0.758774E-06  -0.267915E-07
  2524   0.660909E+02   0.309771E+01   0.000000E+00  -0.230321E+01   0.134496E-08   0.750239E-06  -0.257331E-07
  2525   0.658772E+02   0.310574E+01   0.000000E+00  -0.233915E+01   0.134396E-08   0.741344E-06  -0.246654E-07
  2526   0.656670E+02   0.311354E+01   0.000000E+00  -0.237563E+01   0.134297E-08   0.732124E-06  -0.235918E-07
  2527   0.654602E+02   0.312111E+01   0.000000E+00  -0.241263E+01   0.134198E-08   0.722610E-06  -0.225155E-07
  2528   0.652570E+02   0.312845E+01   0.000000E+00  -0.245012E+01   0.134099E-08   0.712838E-06  -0.214399E-07
  2529   0.650571E+02   0.313554E+01   0.000000E+00  -0.248808E+01   0.134000E-08   0.702839E-06  -0.203682E-07
  2530   0.648608E+02   0.314240E+01   0.000000E+00  -0.252650E+01   0.133902E-08   0.692648E-06  -0.193039E-07
  2531   0.646680E+02   0.314901E+01   0.000000E+00  -0.256535E+01   0.133803E-08   0.682298E-06  -0.182500E-07
  2532   0.644786E+02   0.315538E+01   0.000000E+00  -0.260460E+01   0.133704E-08   0.671822E-06  -0.172100E-07
  2533   0.642928E+02   0.316148E+01   0.000000E+00  -0.264425E+01   0.133606E-08   0.661253E-06  -0.161871E-07
  2534   0.641105E+02   0.316734E+01   0.000000E+00  -0.268425E+01   0.133508E-08   0.650626E-06  -0.151847E-07
  2535   0.639316E+02   0.317292E+01   0.000000E+00  -0.272462E+01   0.133409E-08   0.639973E-06  -0.142060E-07
  2536   0.637563E+02   0.317825E+01   0.000000E+00  -0.276530E+01   0.133311E-08   0.629327E-06  -0.132543E-07
  2537   0.635844E+02   0.318331E+01   0.000000E+00  -0.280629E+01   0.133213E-08   0.618723E-06  -0.123329E-07
  2538   0.634161E+02   0.318809E+01   0.000000E+00  -0.284756E+01   0.133115E-08   0.608193E-06  -0.114452E-07
  2539   0.632512E+02   0.319261E+01   0.000000E+00  -0.288910E+01   0.133017E-08   0.597771E-06  -0.105943E-07
  2540   0.630897E+02   0.319684E+01   0.000000E+00  -0.293087E+01   0.132920E-08   0.587491E-06  -0.978370E-08
  2541   0.629318E+02   0.320081E+01   0.000000E+00  -0.297287E+01   0.132822E-08   0.577385E-06  -0.901657E-08
  2542   0.627773E+02   0.320448E+01   0.000000E+00  -0.301506E+01   0.132725E-08   0.567487E-06  -0.829623E-08
  2543   0.626264E+02   0.320789E+01   0.000000E+00  -0.305743E+01   0.132627E-08   0.557830E-06  -0.762598E-08
  2544   0.624789E+02   0.321101E+01   0.000000E+00  -0.309995E+01   0.132530E-08   0.548448E-06  -0.700912E-08
  2545   0.623348E+02   0.321385E+01   0.000000E+00  -0.314261E+01   0.132433E-08   0.539375E-06  -0.644894E-08
  2546   0.621941E+02   0.321641E+01   0.000000E+00  -0.318538E+01   0.132335E-08   0.530643E-06  -0.594874E-08
  2547   0.620569E+02   0.321868E+01   0.000000E+00  -0.322824E+01   0.132238E-08   0.522285E-06  -0.551182E-08
  2548   0.619231E+02   0.322066E+01   0.000000E+00  -0.327117E+01   0.132141E-08   0.514336E-06  -0.514146E-08
  2549   0.617926E+02   0.322235E+01   0.000000E+00  -0.331414E+01   0.132045E-08   0.506829E-06  -0.484097E-08
  2550   0.616655E+02   0.322375E+01   0.000000E+00  -0.335715E+01   0.131948E-08   0.499797E-06  -0.461364E-08
  2551   0.615417E+02   0.322485E+01   0.000000E+00  -0.340016E+01   0.131851E-08   0.493263E-06  -0.446168E-08
  2552   0.614213E+02   0.322566E+01   0.000000E+00  -0.344316E+01   0.131755E-08   0.487211E-06  -0.438298E-08
  2553   0.613042E+02   0.322617E+01   0.000000E+00  -0.348612E+01   0.131658E-08   0.481614E-06  -0.437433E-08
  2554   0.611903E+02   0.322638E+01   0.000000E+00  -0.352903E+01   0.131562E-08   0.476446E-06  -0.443254E-08
  2555   0.610796E+02   0.322628E+01   0.000000E+00  -0.357186E+01   0.131466E-08   0.471679E-06  -0.455440E-08
  2556   0.609721E+02   0.322590E+01   0.000000E+00  -0.361460E+01   0.131370E-08   0.467288E-06  -0.473672E-08
  2557   0.608679E+02   0.322521E+01   0.000000E+00  -0.365723E+01   0.131274E-08   0.463245E-06  -0.497630E-08
  2558   0.607668E+02   0.322423E+01   0.000000E+00  -0.369971E+01   0.131178E-08   0.459524E-06  -0.526993E-08
  2559   0.606689E+02   0.322295E+01   0.000000E+00  -0.374205E+01   0.131082E-08   0.456098E-06  -0.561442E-08
  2560   0.605741E+02   0.322136E+01   0.000000E+00  -0.378421E+01   0.130986E-08   0.452940E-06  -0.600657E-08
  2561   0.604823E+02   0.321948E+01   0.000000E+00  -0.382618E+01   0.130890E-08   0.450025E-06  -0.644317E-08
  2562   0.603937E+02   0.321729E+01   0.000000E+00  -0.386794E+01   0.130795E-08   0.447324E-06  -0.692104E-08
  2563   0.603080E+02   0.321480E+01   0.000000E+00  -0.390947E+01   0.130699E-08   0.444812E-06  -0.743696E-08
  2564   0.602252E+02   0.321201E+01   0.000000E+00  -0.395074E+01   0.130604E-08   0.442462E-06  -0.798773E-08
  2565   0.601454E+02   0.320892E+01   0.000000E+00  -0.399175E+01   0.130509E-08   0.440248E-06  -0.857017E-08
  2566   0.600685E+02   0.320552E+01   0.000000E+00  -0.403247E+01   0.130413E-08   0.438142E-06  -0.918107E-08
  2567   0.599944E+02   0.320183E+01   0.000000E+00  -0.407288E+01   0.130318E-08   0.436117E-06  -0.981722E-08
  2568   0.599232E+02   0.319784E+01   0.000000E+00  -0.411297E+01   0.130223E-08   0.434148E-06  -0.104754E-07
  2569   0.598548E+02   0.319355E+01   0.000000E+00  -0.415273E+01   0.130128E-08   0.432208E-06  -0.111525E-07
  2570   0.597891E+02   0.318897E+01   0.000000E+00  -0.419212E+01   0.130034E-08   0.430270E-06  -0.118452E-07
  2571   0.597262E+02   0.318410E+01   0.000000E+00  -0.423114E+01   0.129939E-08   0.428307E-06  -0.125504E-07
  2572   0.596659E+02   0.317893E+01   0.000000E+00  -0.426978E+01   0.129844E-08   0.426292E-06  -0.132649E-07
  2573   0.596082E+02   0.317348E+01   0.000000E+00  -0.430801E+01   0.129750E-08   0.424200E-06  -0.139854E-07
  2574   0.595532E+02   0.316775E+01   0.000000E+00  -0.434581E+01   0.129655E-08   0.422003E-06  -0.147088E-07
  2575   0.595007E+02   0.316173E+01   0.000000E+00  -0.438318E+01   0.129561E-08   0.419675E-06  -0.154318E-07
  2576   0.594508E+02   0.315543E+01   0.000000E+00  -0.442010E+01   0.129467E-08   0.417188E-06  -0.161513E-07
  2577   0.594033E+02   0.314884E+01   0.000000E+00  -0.445654E+01   0.129373E-08   0.414517E-06  -0.168640E-07
  2578   0.593582E+02   0.314198E+01   0.000000E+00  -0.449249E+01   0.129279E-08   0.411635E-06  -0.175669E-07
  2579   0.593154E+02   0.313485E+01   0.000000E+00  -0.452795E+01   0.129185E-08   0.408515E-06  -0.182565E-07
  2580   0.592750E+02   0.312744E+01   0.000000E+00  -0.456289E+01   0.129091E-08   0.405130E-06  -0.189299E-07
  2581   0.592368E+02   0.311975E+01   0.000000E+00  -0.459729E+01   0.128997E-08   0.401454E-06  -0.195837E-07
  2582   0.592009E+02   0.311180E+01   0.000000E+00  -0.463115E+01   0.128903E-08   0.397460E-06  -0.202147E-07
  2583   0.591671E+02   0.310358E+01   0.000000E+00  -0.466444E+01   0.128810E-08   0.393121E-06  -0.208199E-07
  2584   0.591355E+02   0.309510E+01   0.000000E+00  -0.469717E+01   0.128716E-08   0.388412E-06  -0.213959E-07
  2585   0.591059E+02   0.308636E+01   0.000000E+00  -0.472931E+01   0.128623E-08   0.383304E-06  -0.219395E-07
  2586   0.590783E+02   0.307736E+01   0.000000E+00  -0.476086E+01   0.128529E-08   0.377772E-06  -0.224476E-07
  2587   0.590526E+02   0.306811E+01   0.000000E+00  -0.479178E+01   0.128436E-08   0.371789E-06  -0.229170E-07
  2588   0.590290E+02   0.305860E+01   0.000000E+00  -0.482208E+01   0.128343E-08   0.365327E-06  -0.233445E-07
  2589   0.590072E+02   0.304884E+01   0.000000E+00  -0.485174E+01   0.128250E-08   0.358362E-06  -0.237268E-07
  2590   0.589871E+02   0.303884E+01   0.000000E+00  -0.488075E+01   0.128157E-08   0.350865E-06  -0.240607E-07
  2591   0.589689E+02   0.302860E+01   0.000000E+00  -0.490910E+01   0.128064E-08   0.342810E-06  -0.243432E-07
  2592   0.589523E+02   0.301812E+01   0.000000E+00  -0.493677E+01   0.127971E-08   0.334171E-06  -0.245709E-07
  2593   0.589373E+02   0.300739E+01   0.000000E+00  -0.496376E+01   0.127879E-08   0.324921E-06  -0.247407E-07
  2594   0.589240E+02   0.299644E+01   0.000000E+00  -0.499004E+01   0.127786E-08   0.315033E-06  -0.248493E-07
  2595   0.589121E+02   0.298525E+01   0.000000E+00  -0.501562E+01   0.127693E-08   0.304481E-06  -0.248936E-07
  2596   0.589018E+02   0.297384E+01   0.000000E+00  -0.504047E+01   0.127601E-08   0.293237E-06  -0.248704E-07
  2597   0.588928E+02   0.296221E+01   0.000000E+00  -0.506461E+01   0.127509E-08   0.281276E-06  -0.247764E-07
  2598   0.588852E+02   0.295036E+01   0.000000E+00  -0.508800E+01   0.127416E-08   0.268570E-06  -0.246085E-07
  2599   0.588789E+02   0.293830E+01   0.000000E+00  -0.511066E+01   0.127324E-08   0.255094E-06  -0.243635E-07
  2600   0.588739E+02   0.292603E+01   0.000000E+00  -0.513255E+01   0.127232E-08   0.240819E-06  -0.240381E-07
  2601   0.588701E+02   0.291355E+01   0.000000E+00  -0.515369E+01   0.127140E-08   0.225733E-06  -0.236303E-07
  2602   0.588674E+02   0.290088E+01   0.000000E+00  -0.517405E+01   0.127048E-08   0.209867E-06  -0.231422E-07
  2603   0.588659E+02   0.288802E+01   0.000000E+00  -0.519364E+01   0.126956E-08   0.193267E-06  -0.225771E-07
  2604   0.588653E+02   0.287495E+01   0.000000E+00  -0.521245E+01   0.126864E-08   0.175980E-06  -0.219383E-07
  2605   0.588658E+02   0.286170E+01   0.000000E+00  -0.523046E+01   0.126773E-08   0.158049E-06  -0.212290E-07
  2606   0.588671E+02   0.284827E+01   0.000000E+00  -0.524767E+01   0.126681E-08   0.139521E-06  -0.204524E-07
  2607   0.588693E+02   0.283466E+01   0.000000E+00  -0.526407E+01   0.126590E-08   0.120441E-06  -0.196119E-07
  2608   0.588722E+02   0.282087E+01   0.000000E+00  -0.527966E+01   0.126498E-08   0.100853E-06  -0.187107E-07
  2609   0.588760E+02   0.280691E+01   0.000000E+00  -0.529442E+01   0.126407E-08   0.808047E-07  -0.177520E-07
  2610   0.588804E+02   0.279278E+01   0.000000E+00  -0.530837E+01   0.126316E-08   0.603398E-07  -0.167391E-07
  2611   0.588854E+02   0.277849E+01   0.000000E+00  -0.532148E+01   0.126224E-08   0.395041E-07  -0.156753E-07
  2612   0.588910E+02   0.276404E+01   0.000000E+00  -0.533377E+01   0.126133E-08   0.183430E-07  -0.145639E-07
  2613   0.588971E+02   0.274944E+01   0.000000E+00  -0.534521E+01   0.126042E-08  -0.309819E-08  -0.134080E-07
  2614   0.589037E+02   0.273469E+01   0.000000E+00  -0.535582E+01   0.125951E-08  -0.247741E-07  -0.122110E-07
  2615   0.589106E+02   0.271980E+01   0.000000E+00  -0.536557E+01   0.125861E-08  -0.466394E-07  -0.109762E-07
  2616   0.589180E+02   0.270476E+01   0.000000E+00  -0.537448E+01   0.125770E-08  -0.686487E-07  -0.970669E-08
  2617   0.589256E+02   0.268960E+01   0.000000E+00  -0.538254E+01   0.125679E-08  -0.907566E-07  -0.840584E-08
  2618   0.589334E+02   0.267430E+01   0.000000E+00  -0.538976E+01   0.125589E-08  -0.112918E-06  -0.707689E-08
  2619   0.589414E+02   0.265888E+01   0.000000E+00  -0.539611E+01   0.125498E-08  -0.135087E-06  -0.572311E-08
  2620   0.589496E+02   0.264334E+01   0.000000E+00  -0.540162E+01   0.125408E-08  -0.157219E-06  -0.434775E-08
  2621   0.589579E+02   0.262769E+01   0.000000E+00  -0.540627E+01   0.125318E-08  -0.179268E-06  -0.295408E-08
  2622   0.589662E+02   0.261192E+01   0.000000E+00  -0.541006E+01   0.125228E-08  -0.201189E-06  -0.154534E-08
  2623   0.589744E+02   0.259606E+01   0.000000E+00  -0.541300E+01   0.125138E-08  -0.222936E-06  -0.124820E-09
  2624   0.589826E+02   0.258009E+01   0.000000E+00  -0.541508E+01   0.125048E-08  -0.244465E-06   0.130424E-08
  2625   0.589906E+02   0.256403E+01   0.000000E+00  -0.541631E+01   0.124958E-08  -0.265729E-06   0.273857E-08
  2626   0.589984E+02   0.254788E+01   0.000000E+00  -0.541667E+01   0.124868E-08  -0.286684E-06   0.417491E-08
  2627   0.590060E+02   0.253164E+01   0.000000E+00  -0.541618E+01   0.124779E-08  -0.307284E-06   0.561001E-08
  2628   0.590132E+02   0.251533E+01   0.000000E+00  -0.541483E+01   0.124689E-08  -0.327483E-06   0.704059E-08
  2629   0.590201E+02   0.249894E+01   0.000000E+00  -0.541263E+01   0.124599E-08  -0.347237E-06   0.846341E-08
  2630   0.590265E+02   0.248248E+01   0.000000E+00  -0.540957E+01   0.124510E-08  -0.366500E-06   0.987519E-08
  2631   0.590326E+02   0.246595E+01   0.000000E+00  -0.540566E+01   0.124421E-08  -0.385227E-06   0.112727E-07
  2632   0.590380E+02   0.244937E+01   0.000000E+00  -0.540091E+01   0.124332E-08  -0.403372E-06   0.126526E-07
  2633   0.590430E+02   0.243273E+01   0.000000E+00  -0.539532E+01   0.124243E-08  -0.420890E-06   0.140117E-07
  2634   0.590473E+02   0.241605E+01   0.000000E+00  -0.538890E+01   0.124154E-08  -0.437736E-06   0.153468E-07
  2635   0.590511E+02   0.239933E+01   0.000000E+00  -0.538164E+01   0.124065E-08  -0.453863E-06   0.166545E-07
  2636   0.590541E+02   0.238257E+01   0.000000E+00  -0.537356E+01   0.123976E-08  -0.469228E-06   0.179316E-07
  2637   0.590564E+02   0.236579E+01   0.000000E+00  -0.536466E+01   0.123887E-08  -0.483784E-06   0.191749E-07
  2638   0.590580E+02   0.234897E+01   0.000000E+00  -0.535494E+01   0.123799E-08  -0.497487E-06   0.203810E-07
  2639   0.590587E+02   0.233214E+01   0.000000E+00  -0.534440E+01   0.123710E-08  -0.510290E-06   0.215468E-07
  2640   0.590585E+02   0.231529E+01   0.000000E+00  -0.533306E+01   0.123622E-08  -0.522149E-06   0.226689E-07
  2641   0.590575E+02   0.229843E+01   0.000000E+00  -0.532091E+01   0.123534E-08  -0.533018E-06   0.237442E-07
  2642   0.590554E+02   0.228157E+01   0.000000E+00  -0.530796E+01   0.123445E-08  -0.542851E-06   0.247693E-07
  2643   0.590524E+02   0.226470E+01   0.000000E+00  -0.529421E+01   0.123357E-08  -0.551604E-06   0.257409E-07
  2644   0.590482E+02   0.224783E+01   0.000000E+00  -0.527968E+01   0.123269E-08  -0.559231E-06   0.266559E-07
  2645   0.590429E+02   0.223098E+01   0.000000E+00  -0.526436E+01   0.123182E-08  -0.565687E-06   0.275109E-07
  2646   0.590365E+02   0.221413E+01   0.000000E+00  -0.524826E+01   0.123094E-08  -0.570926E-06   0.283027E-07
  2647   0.590290E+02   0.219730E+01   0.000000E+00  -0.523140E+01   0.123006E-08  -0.574903E-06   0.290281E-07
  2648   0.590201E+02   0.218050E+01   0.000000E+00  -0.521378E+01   0.122919E-08  -0.577573E-06   0.296837E-07
  2649   0.590100E+02   0.216373E+01   0.000000E+00  -0.519540E+01   0.122831E-08  -0.578890E-06   0.302664E-07
  2650   0.589986E+02   0.214699E+01   0.000000E+00  -0.517628E+01   0.122744E-08  -0.578809E-06   0.307728E-07
  2651   0.589859E+02   0.213029E+01   0.000000E+00  -0.515642E+01   0.122657E-08  -0.577297E-06   0.312005E-07
  2652   0.589717E+02   0.211363E+01   0.000000E+00  -0.513583E+01   0.122570E-08  -0.574370E-06   0.315503E-07
  2653   0.589561E+02   0.209701E+01   0.000000E+00  -0.511451E+01   0.122483E-08  -0.570057E-06   0.318238E-07
  2654   0.589390E+02   0.208044E+01   0.000000E+00  -0.509248E+01   0.122396E-08  -0.564388E-06   0.320225E-07
  2655   0.589204E+02   0.206394E+01   0.000000E+00  -0.506974E+01   0.122309E-08  -0.557391E-06   0.321481E-07
  2656   0.589003E+02   0.204749E+01   0.000000E+00  -0.504630E+01   0.122222E-08  -0.549095E-06   0.322021E-07
  2657   0.588784E+02   0.203110E+01   0.000000E+00  -0.502217E+01   0.122136E-08  -0.539528E-06   0.321862E-07
  2658   0.588550E+02   0.201478E+01   0.000000E+00  -0.499735E+01   0.122049E-08  -0.528720E-06   0.321019E-07
  2659   0.588299E+02   0.199854E+01   0.000000E+00  -0.497187E+01   0.121963E-08  -0.516700E-06   0.319508E-07
  2660   0.588031E+02   0.198237E+01   0.000000E+00  -0.494572E+01   0.121876E-08  -0.503496E-06   0.317345E-07
  2661   0.587747E+02   0.196629E+01   0.000000E+00  -0.491894E+01   0.121790E-08  -0.489137E-06   0.314546E-07
  2662   0.587444E+02   0.195029E+01   0.000000E+00  -0.489151E+01   0.121704E-08  -0.473653E-06   0.311127E-07
  2663   0.587125E+02   0.193439E+01   0.000000E+00  -0.486346E+01   0.121618E-08  -0.457071E-06   0.307104E-07
  2664   0.586788E+02   0.191857E+01   0.000000E+00  -0.483480E+01   0.121532E-08  -0.439421E-06   0.302492E-07
  2665   0.586433E+02   0.190286E+01   0.000000E+00  -0.480554E+01   0.121446E-08  -0.420732E-06   0.297308E-07
  2666   0.586059E+02   0.188726E+01   0.000000E+00  -0.477569E+01   0.121360E-08  -0.401033E-06   0.291568E-07
  2667   0.585668E+02   0.187176E+01   0.000000E+00  -0.474526E+01   0.121274E-08  -0.380352E-06   0.285286E-07
  2668   0.585257E+02   0.185637E+01   0.000000E+00  -0.471426E+01   0.121188E-08  -0.358718E-06   0.278480E-07
  2669   0.584827E+02   0.184110E+01   0.000000E+00  -0.468271E+01   0.121103E-08  -0.336161E-06   0.271166E-07
  2670   0.584378E+02   0.182594E+01   0.000000E+00  -0.465060E+01   0.121017E-08  -0.312709E-06   0.263358E-07
  2671   0.583910E+02   0.181091E+01   0.000000E+00  -0.461797E+01   0.120932E-08  -0.288391E-06   0.255073E-07
  2672   0.583422E+02   0.179600E+01   0.000000E+00  -0.458481E+01   0.120846E-08  -0.263235E-06   0.246327E-07
  2673   0.582914E+02   0.178123E+01   0.000000E+00  -0.455115E+01   0.120761E-08  -0.237271E-06   0.237136E-07
  2674   0.582386E+02   0.176658E+01   0.000000E+00  -0.451699E+01   0.120675E-08  -0.210528E-06   0.227516E-07
  2675   0.581838E+02   0.175207E+01   0.000000E+00  -0.448235E+01   0.120590E-08  -0.183034E-06   0.217482E-07
  2676   0.581270E+02   0.173769E+01   0.000000E+00  -0.444724E+01   0.120505E-08  -0.154819E-06   0.207051E-07
  2677   0.580680E+02   0.172347E+01   0.000000E+00  -0.441168E+01   0.120420E-08  -0.125910E-06   0.196238E-07
  2678   0.580071E+02   0.170939E+01   0.000000E+00  -0.437567E+01   0.120334E-08  -0.963379E-07   0.185059E-07
  2679   0.579442E+02   0.169546E+01   0.000000E+00  -0.433923E+01   0.120249E-08  -0.661305E-07   0.173530E-07
  2680   0.578791E+02   0.168169E+01   0.000000E+00  -0.430239E+01   0.120164E-08  -0.353169E-07   0.161668E-07
  2681   0.578120E+02   0.166806E+01   0.000000E+00  -0.426513E+01   0.120079E-08  -0.392585E-08   0.149487E-07
  2682   0.577428E+02   0.165460E+01   0.000000E+00  -0.422749E+01   0.119994E-08   0.280136E-07   0.137005E-07
  2683   0.576714E+02   0.164129E+01   0.000000E+00  -0.418948E+01   0.119909E-08   0.604728E-07   0.124236E-07
  2684   0.575979E+02   0.162815E+01   0.000000E+00  -0.415110E+01   0.119824E-08   0.934226E-07   0.111197E-07
  2685   0.575222E+02   0.161518E+01   0.000000E+00  -0.411237E+01   0.119740E-08   0.126834E-06   0.979032E-08
